gene,log2fc,coef_adjusted,pval,padj
EAPP,-0.1946876714427285,-0.13709650010908475,0.020192497711423313,0.06825265943371214
PHLDA1,-0.0728367701767882,-0.05093528914107714,0.02019900193353287,0.06825265943371214
SDHAF2,-0.16059075654580113,-0.1125021270245474,0.020300758110042477,0.0685420282275782
SEC16A,0.08782352647899773,0.06024880912011868,0.0203601436519417,0.06867617952867787
P2RY10,-0.0727984180456458,-0.05098974863615039,0.020358230729095938,0.06867617952867787
DTNB,-0.07114983535013764,-0.04978522228634326,0.020384759217977187,0.06872604060513389
PPP6C,-0.1651146526875905,-0.11738695366237963,0.020435219684201755,0.06886294617786214
LRP2BP,-0.07565814556419258,-0.052783091793001224,0.020530885516461844,0.0691519801805069
SECISBP2,-0.13153436292493936,-0.09167025171858102,0.02056508695567445,0.06923381152852058
ASNS,-0.07359843834179687,-0.05121235753288317,0.020746956869907313,0.0697612303963329
PSMD9,0.20300436547748948,0.14076234093679724,0.020742360348329197,0.0697612303963329
IMMP1L,-0.07995686267142417,-0.05620489364287492,0.020751695234507955,0.0697612303963329
LTV1,-0.1410215816303883,-0.0963586843719981,0.0207843294590453,0.06983734547560942
PABPN1,0.15070603218962986,0.102652184492487,0.020805895570353103,0.06987621534896579
CTD-2037K23.2,-0.08999047025866425,-0.06243073773670174,0.02085737208813376,0.07001545318154027
REV3L,-0.07231056238418425,-0.05038140686084287,0.020885689733144017,0.07007685335811019
TOR1AIP2,-0.07397942828357855,-0.051587608638061444,0.020909134474327597,0.0701218526108808
NEMF,-0.1634360590195068,-0.1143468163602477,0.0209595544584628,0.0702572307482957
PEX3,-0.0920535741384145,-0.06367408171166977,0.021006742107729372,0.07038164937244515
RPL36AL,-0.31001403463613936,-0.2207139126483754,0.02120140268176196,0.07099980993906772
BTD,-0.07447128254167266,-0.051861514324502415,0.021247120782249912,0.07111883484058651
ATP6V1C1,0.0828513951789393,0.05622377011333217,0.021302594398668318,0.07123628337430281
ZNF775,-0.13143363483611215,-0.090493826121075,0.021301990535433492,0.07123628337430281
SMIM4,0.09360512637208901,0.06415957976145426,0.021346039953817668,0.07134742861656225
TMEM199,0.11311335493560233,0.07716899637079623,0.02139662268281136,0.07148231163009972
ALAS1,0.06928020120369237,0.04774935650044921,0.02143088912096596,0.07156258197153899
C3orf17,-0.09646046833303878,-0.06725172521635561,0.021446732074961963,0.07158128484809416
RDH14,-0.14619931281509538,-0.10303308650426425,0.021466119000650503,0.07161179269477153
SPAG7,0.20935749059168707,0.1430712362205644,0.021560711977037572,0.07189304198831852
PSME3,0.13029915127969563,0.0904492920608927,0.021606958939977546,0.07201289271888558
SYNRG,-0.10530962065487103,-0.07478419508534365,0.021653235247247635,0.07211987098970385
PCNA,-0.132363523531496,-0.09211396069490968,0.021659695121961423,0.07211987098970385
ENOPH1,-0.1353477449914361,-0.09601954832908317,0.021723821594503458,0.07229894720189746
ZNF431,-0.07349788223562052,-0.05107488180755405,0.021794398568587583,0.07234110685814103
TMLHE,0.07415092185877796,0.05172577072940353,0.02181841807745534,0.07234110685814103
UBE3A,-0.10152120831949643,-0.07169782036503825,0.021804176547808213,0.07234110685814103
RQCD1,-0.07401043890531225,-0.05116082102988309,0.021801942709017984,0.07234110685814103
LSM5,-0.153223267007899,-0.10777303660089244,0.02177855739263479,0.07234110685814103
MSH3,-0.07519730192783217,-0.05210927779617723,0.021781636521424966,0.07234110685814103
NAA10,0.20511798926093067,0.14157862376964295,0.02174969632894349,0.07234110685814103
CDC123,-0.1519342892864293,-0.1074436945039171,0.02181929507182162,0.07234110685814103
CTD-2228K2.5,-0.10969752151549066,-0.07598963179382404,0.021847825036202886,0.07240135096160359
SOCS2,-0.07525105725514247,-0.05227580230553164,0.02187150825685729,0.07244548398444342
PEX13,-0.07421778548875872,-0.05132140023990478,0.02195553604783183,0.07268936117399179
ACTR10,-0.14627956421955424,-0.10313884672824718,0.02202869051188425,0.0728970255622912
DAAM1,-0.07497448228026588,-0.0518807515597938,0.02204852285563107,0.07292812410695956
PARP1,-0.13770745445043062,-0.09752176792441866,0.02208821877097877,0.07302486328778175
SP100,-0.22916752720963324,-0.1605839299460918,0.022155197089279505,0.07321166546429053
SEC62,-0.21867443572386613,-0.15330385962653378,0.022186713522526134,0.07324654738258628
MAPKAPK5-AS1,-0.1779663572429529,-0.12495425450202426,0.02218317938620486,0.07324654738258628
LSMD1,0.1907571154464158,0.130662333668539,0.022243195221941306,0.0733841006813333
MRPL35,-0.07772304451286122,-0.053687399780367004,0.022249378930282625,0.0733841006813333
NUDT16L1,-0.1590291648248825,-0.1097243923050126,0.02225991625022617,0.07338422390227864
EIF2S2,-0.22989239108735726,-0.1633313433627897,0.022289125139702503,0.07341883121255253
STAT6,0.1586219421543864,0.11084305089536231,0.02229142364187101,0.07341883121255253
PAQR8,-0.07721455630775396,-0.05324521731168911,0.022317954160856118,0.07347158814424089
TGDS,-0.0752197510382276,-0.05208821787958878,0.022367507712970053,0.0735882346414465
ADAM8,0.13354404469376535,0.09154367078433394,0.02237444535886018,0.0735882346414465
MAP2K3,0.17665395763421882,0.12011399727701003,0.022529100405739754,0.07406203327173808
RHPN1,-0.07264798697071924,-0.05035676588947865,0.022602438030461223,0.0742681896543928
SF3A2,-0.12592167686728456,-0.0891637102245694,0.022642109784283524,0.07432865443041689
CALHM2,0.12361366969270568,0.08460371319304376,0.022640542107849698,0.07432865443041689
GTF2IRD2,-0.08231322921764254,-0.057346637142909315,0.022762205555301746,0.07465277082402812
SLAMF6,-0.07810158907632593,-0.055063943103970656,0.022758389046596314,0.07465277082402812
STX16,-0.1494721534099303,-0.10309101970305265,0.022819081726892673,0.07480420365349573
FMNL1,0.22993233405802016,0.159109130605774,0.022918365634256737,0.0750944479220911
MAGEF1,-0.12886107534884356,-0.08992380037253296,0.022946600349106797,0.07514133702668295
TPT1-AS1,-0.09237304266130784,-0.06352688330651618,0.02295417864529519,0.07514133702668295
MRPL21,0.18442035018188152,0.12751967791851623,0.02299976372357253,0.0752553130449665
SERBP1,-0.2518335077278072,-0.17839296062542956,0.0230238219752919,0.0752987794971058
SHC1,0.0832840175371847,0.05729834452552821,0.023047899330513925,0.07530704461008032
PLEKHA1,-0.10755201644814576,-0.0752780735405164,0.023044902558175234,0.07530704461008032
MLTK,0.07054348901668944,0.04837402795785779,0.023068182400646998,0.07533809663463639
FBXO4,-0.07691064146584803,-0.053377932117776965,0.023084946482643674,0.07535763239943793
CCDC88B,0.10161309005071989,0.07061939894626265,0.023129959247873172,0.07543410414530359
HBS1L,-0.10029546646896584,-0.06964827632813432,0.023120282075872575,0.07543410414530359
GPR18,-0.08627664464918572,-0.05996136751780186,0.023160215295253046,0.07549754883326656
PDIA3,-0.24537383936140014,-0.17283962132401728,0.023178819403751882,0.07552296914350672
STK4,-0.22235067237521547,-0.15371739006461682,0.02339287712936493,0.07618491065103984
C14orf2,0.2035586655612203,0.13901858933919994,0.023405288434842433,0.07618982807224675
UPF3B,-0.13140705276763817,-0.0926146287769817,0.023417231204254693,0.07619321642762386
TPMT,0.11865027188663638,0.08055027018713194,0.023433306728877664,0.07621004221876501
CITED2,-0.23904234106554856,-0.16903545594584968,0.02347485156781576,0.076290527084916
HNRNPH2,0.1501613308876003,0.10251078433605325,0.023479886072350024,0.076290527084916
PEA15,0.08038680854966551,0.055241449215923166,0.023557956863981037,0.07647308895604435
ARMC1,-0.12317541490264453,-0.08665962818081441,0.023549498638150958,0.07647308895604435
CREBL2,-0.11031042468750299,-0.07818954714494451,0.02357094910581869,0.07647974155086669
UNG,-0.07459351383631556,-0.05170819441147308,0.023647056163246083,0.07665550812844474
NCR3,-0.07942710236218832,-0.055848699536811715,0.02364278895584558,0.07665550812844474
RP11-66N24.4,-0.08825617033507449,-0.060817330436476906,0.023703309414666075,0.07677514729873317
MLST8,-0.09121151483304316,-0.06409269959085465,0.02370593330528919,0.07677514729873317
PPAN,-0.08747810469919762,-0.06158493113535743,0.023753862759710684,0.07689474146716904
PDK1,-0.08789901073935298,-0.06086391602414515,0.02379906161418604,0.07700538963960474
ZNF622,-0.14644255002799378,-0.10196425730594502,0.023912492674347904,0.07733660865387205
ZNF511,0.13891477265948754,0.09548075535763972,0.023929434294851216,0.07735560420292097
RP11-796G6.2,-0.06173713887709068,-0.04354591707539673,0.024033078502810792,0.07751227101160221
SCNM1,0.16148005733558135,0.11020252023080696,0.024004876129779876,0.07751227101160221
PEX11B,-0.0919279515608749,-0.06369606064920635,0.02403335116356303,0.07751227101160221
CTSC,0.201449900287666,0.13748853403088365,0.02399016876766171,0.07751227101160221
AIM1,-0.1073093166810313,-0.07565952632805796,0.02402397193859337,0.07751227101160221
TAP1,-0.19792825454161095,-0.14170028580113359,0.024189543841589924,0.07790816677828202
RNF44,-0.11041208793199427,-0.07741167667247655,0.024184345198009223,0.07790816677828202
CGRRF1,-0.08808534319264716,-0.06114999672676866,0.02418296657606207,0.07790816677828202
CERS2,-0.12448239705787643,-0.08737587625119472,0.02420177272721884,0.07791164882106516
IPO5,-0.09784172549561207,-0.06770391355361213,0.0242288546809426,0.0779270434261886
ZNF292,-0.09653953735677297,-0.06754349679757918,0.024227327923905594,0.0779270434261886
MTFP1,-0.1063207926506189,-0.0739610314916958,0.02435402040206593,0.07829358260811352
CD59,-0.11586213214651124,-0.0811381031118418,0.02459041313940841,0.07898088117248409
OBFC1,-0.11131529781866302,-0.07891738320287872,0.024586755529098926,0.07898088117248409
C11orf83,0.14525151642619044,0.10129087852797448,0.024676398492560248,0.07922064725057583
CEBPZ-AS1,-0.13264811182301123,-0.09250702907498834,0.024696856665800668,0.07924992251482134
NDUFAF2,-0.11284371838579647,-0.07791469872752128,0.024713976344602265,0.07926846290611529
EPN1,0.10543441556590336,0.07140655331559734,0.024775028694701273,0.07942783281984733
MRP63,-0.20440015517406068,-0.14438620180715564,0.024821194494253022,0.07953935273742979
RP11-421L21.3,-0.08585287939745975,-0.06004126165395033,0.02486830885195716,0.07965380869217625
LAGE3,-0.14706434255327258,-0.10172990591182113,0.024891138162789258,0.07969040981206327
VSIG1,-0.0639351201507801,-0.045144893959853376,0.02491279808179702,0.0797232352535162
LYAR,-0.17852392499705014,-0.12570260593254004,0.02495046000174837,0.07977070674849925
DHRS4,0.08772029926727518,0.05999802839749083,0.024950433387707333,0.07977070674849925
DAPP1,0.10455483179589688,0.07193809790976319,0.024979433034206442,0.07980761718257617
SNRPN,-0.08665755934855764,-0.06013678596340136,0.024984842809482998,0.07980761718257617
TRA2B,-0.2298702913167214,-0.16202467336664828,0.025004367278230057,0.07983349607471442
PRR7,-0.10980046388094772,-0.07602894613218344,0.025134147595770016,0.08021121349170622
PRKAG1,-0.1533901761705614,-0.10594405284873143,0.02524097580096223,0.08051537191826792
PRCP,0.11307329372686697,0.07730680050544823,0.025294063851530445,0.08064790705216528
PDE7A,-0.12489509092645311,-0.08713760352986766,0.025327628554952727,0.08071810121776772
ERLEC1,-0.0937410034151863,-0.06553347767758617,0.0253608046086126,0.08076889527311422
ARRDC3,-0.09501888825567537,-0.06595192340732846,0.025366679800327044,0.08076889527311422
OAT,-0.09152453400652914,-0.06375047057357375,0.025399503485581863,0.08083658008230038
ACTN1,-0.16248105010818129,-0.11249321501409237,0.02545357900219279,0.08097180866924233
KIAA1143,-0.10038986344645816,-0.06990119520772467,0.02551842392822778,0.0811411577954431
ZNF524,0.15089676094943671,0.10363412346720939,0.02556604098369497,0.08125559819692776
PTPMT1,0.17388514444448439,0.1194269986519834,0.02561154864643233,0.08136323340450706
EXOSC4,0.09254992681772024,0.06328155405552698,0.02570014911873176,0.08159867819913563
TMEM168,-0.06344049804689866,-0.04443526406612076,0.025709012647660134,0.08159867819913563
HSD17B7,-0.09223150093964776,-0.0633555874931699,0.025791290524961638,0.08182266431182791
FBXL5,0.14833254262073495,0.10120418313677115,0.025841247031026405,0.08192265368752111
ASH1L,-0.12710515398136563,-0.0882568354899319,0.025846251449561316,0.08192265368752111
GOLGA7,-0.19454342099431732,-0.13460043391494725,0.02586814021599601,0.0819548649000889
BRF2,-0.06591056124871086,-0.04613813078284531,0.025884136377639467,0.08196481605357529
GSPT1,-0.13873198734836742,-0.09716440628284143,0.02589473656407129,0.08196481605357529
CCNH,-0.1638364453796311,-0.11499863067708119,0.025914694899749388,0.08199085679237142
SAE1,-0.138226283112421,-0.09634701610296943,0.026060513292379187,0.08241489927621636
PPWD1,-0.0987578555789269,-0.06869050753807411,0.026119432478996632,0.08256386865477497
METTL10,-0.10750101284324926,-0.07504367591399755,0.026276016179507627,0.08302128258525263
CPSF3L,-0.11018474836538499,-0.07715275536572086,0.026354231045150105,0.08323078209424044
STAM,-0.0641344372942144,-0.044873697628718776,0.026373904744098092,0.08325529370212356
CACNA2D4,0.08763364688352951,0.06000815937093627,0.026473950998782442,0.08353338308374288
SIVA1,-0.21894070786306447,-0.15376940645324758,0.02654711356158732,0.08372643352072824
TMED3,0.14741911051525552,0.10088833098114378,0.026577145386427595,0.08378334195116935
LINC01003,0.10546695253366346,0.07453663651922983,0.0266631058371457,0.08401643223436037
DGKA,-0.1453922519791746,-0.10122808244063033,0.026691755700606393,0.08406880603494281
TERF1,-0.13391138888709264,-0.0939375741749576,0.02671695308232371,0.08411026355511729
COX7A2L,0.2852259171933065,0.18983961845095493,0.026754647949976736,0.08419101059089933
GOLT1B,-0.11178020991960791,-0.07971890191969744,0.026787598058740654,0.08425676095073736
DNAJB14,-0.09399621492015103,-0.06528542543792193,0.026856591700531268,0.08443577120783312
NDUFB2,0.2629993093524242,0.1782086287341471,0.026886602065638816,0.08447804213929927
FAM8A1,-0.06459960199467775,-0.04499804805629276,0.026894211440827136,0.08447804213929927
INO80E,-0.10390566178238385,-0.072209127009532,0.02698517041511881,0.08472567656391077
TAZ,-0.11075142045106226,-0.07751457085870661,0.0270140305580748,0.08477820366878526
MRPL34,-0.1800258709848664,-0.1295368305669336,0.027044224723554416,0.08483486830921086
GTF2H5,-0.09022676367203407,-0.06392199498853561,0.02710681927591009,0.08499307309077417
LINC00667,-0.13147035313207137,-0.09117455282416495,0.02715666827185803,0.08511119038206985
KCTD13,-0.0679952758234336,-0.04729495994791742,0.027337870796037257,0.08564068982227897
SEC31A,-0.1193194348833122,-0.08322243618036798,0.02737097718417572,0.08570598545708069
RUFY1,0.11602245222386241,0.08054675208730025,0.027441024239469383,0.08581136690817477
EIF5,0.23416229035165365,0.16141596650495832,0.0274286017239509,0.08581136690817477
FBLN7,-0.0665279305951878,-0.046291060367965244,0.027441465880636805,0.08581136690817477
TMEM141,0.15712878877959552,0.10798255673191198,0.027476850994423627,0.08588359194992251
ASCC2,-0.1549717178789801,-0.10677698094769655,0.027493357344630428,0.08589676999625483
ZNF721,-0.10283166237449264,-0.07091571724849222,0.027517047292973554,0.08593236976344601
NME1,0.10433437153532212,0.0709034087407237,0.0275407419569066,0.08596233194629965
PTPLB,-0.06721866129117339,-0.04711009384168343,0.027559926126075537,0.08596233194629965
STARD3NL,0.11662315537657916,0.08017913951491858,0.027563540691323156,0.08596233194629965
ALKBH7,0.24821770148040484,0.16925783212476642,0.027591493343624592,0.08601112710909557
ALDOC,-0.07562965018872775,-0.053233037277594326,0.027604120323772324,0.08601212525316308
PIK3R1,-0.11737492379024754,-0.0819131620303266,0.027648437056639334,0.08611182111802687
RP13-1032I1.7,-0.07077606867969219,-0.04924059130277977,0.0277345140397723,0.0863414336855094
ABI1,-0.14455801788441752,-0.10209413514185506,0.02789477350962402,0.08649359896129649
SRSF1,-0.16487837002313638,-0.1143669678318395,0.027881368741373654,0.08649359896129649
TSEN54,-0.09096695550351623,-0.06375893161448773,0.02785647921284554,0.08649359896129649
MXD1,0.09453686388096963,0.06622366007160005,0.027855706781308782,0.08649359896129649
EML2,-0.08077854203266827,-0.05640435976080955,0.02782781442862549,0.08649359896129649
WDR70,0.1009296739918538,0.0699897400390927,0.027860708309964975,0.08649359896129649
IFRD1,-0.17586481524073483,-0.12272975243841973,0.027816837340537325,0.08649359896129649
SLC38A5,-0.06946462034999569,-0.048219150620100966,0.027884822553340963,0.08649359896129649
EEF1E1,-0.1276892608082741,-0.08873879073485144,0.02787509035541685,0.08649359896129649
PDAP1,-0.181279968474958,-0.12724806809458644,0.028005047143683105,0.0867585436556743
DUSP14,-0.0676729803357167,-0.04697185015080965,0.027997109335917418,0.0867585436556743
GMCL1,-0.10431508798059412,-0.07268539694551698,0.028093287513626233,0.08699334799855284
MCCC1,-0.08538907980928764,-0.05891607225438736,0.02812184522708764,0.08704321359261094
IL11RA,-0.06838068356955931,-0.04749395024868448,0.02816436306725096,0.08713622553210136
FBXO44,-0.07972813112023447,-0.055481364011059964,0.02827853831576528,0.08745075411012547
ELOVL5,-0.1754418884044318,-0.12302767145227758,0.028312412298897742,0.08748123708925991
SRP68,-0.10984460967764106,-0.07620428271004019,0.028313429431378725,0.08748123708925991
RFC5,-0.06871406118934119,-0.0478248943200045,0.02835375977131725,0.0875644248645696
CENPK,-0.07793494863655555,-0.05409185414804868,0.028365411059291107,0.0875644248645696
NEU1,0.10906571100079909,0.07391647004608239,0.02840734306119257,0.08765515260692047
S100B,-0.10218051456049469,-0.07138029059050428,0.028468796652978405,0.08780601050647223
RPL39,-0.26127952583945885,-0.1852941860890276,0.028505978055720964,0.08788190588065012
GNG2,-0.15263090501374912,-0.10553762232284006,0.028569438161133425,0.08803871398067087
KATNB1,-0.06839397997825415,-0.047547368671088684,0.028624803263634674,0.08817044954144679
ZNF22,-0.10596377816525908,-0.07487525254503427,0.028798837979101113,0.08866743552243951
RP13-977J11.2,-0.07028071027508676,-0.04859868414024997,0.028845659183048915,0.08877248438147461
RP11-44N11.2,-0.06562459709598874,-0.045757490621878824,0.028968396763145,0.0891109705007132
IFNGR1,0.13840958437149373,0.09427915709521034,0.02906069840106283,0.08935557462605725
ACSS1,-0.10276827601873402,-0.0717682020607655,0.029083077686656758,0.08938506154443451
GTPBP10,-0.06659326787914215,-0.04625396782800985,0.02926123011560073,0.08989307133095978
ZBTB43,0.09776687004682404,0.06759518027871368,0.029324153752704352,0.09004679726610314
TP53TG1,-0.12891359455085077,-0.09050270171661787,0.029550197039199918,0.09055883981474676
INSIG1,-0.09523422128347128,-0.06683475616981427,0.029555689457352603,0.09055883981474676
BBIP1,-0.09895827986067615,-0.06956134254806857,0.029517518529821134,0.09055883981474676
YIF1A,0.13975785311184838,0.09390219146077523,0.02951477493900069,0.09055883981474676
GGA2,-0.09681569849839591,-0.06770201937419591,0.02953066154014507,0.09055883981474676
PDCD4-AS1,-0.06755335565312594,-0.04673834810885363,0.029576727075788147,0.09058358699942304
AC016831.7,-0.0677900897720386,-0.04688740735084196,0.029625233925052116,0.09069240468777452
AP3M2,-0.10363156443257124,-0.07204075530241047,0.029640261860645833,0.09069578536515058
KLHL18,0.09152531867737371,0.06418909211179091,0.029717176775818404,0.09069578536515058
ATAD1,-0.0976132142971938,-0.06790052892106502,0.029690828798701593,0.09069578536515058
RSL1D1,-0.2563297361606391,-0.1808499513116828,0.029692899016987986,0.09069578536515058
BDP1,-0.11021035228253219,-0.0756821290819618,0.02968016676897933,0.09069578536515058
ULK3,-0.0716125922934889,-0.049492124592449185,0.02970603456706767,0.09069578536515058
MCL1,0.296240546067815,0.20075482344164514,0.029675766884839676,0.09069578536515058
CHST12,-0.11338494778806174,-0.07956069644417749,0.029734552893562242,0.09070920566263924
TLE3,0.07920668509727627,0.05468852184877751,0.02997871961767891,0.09136623331710231
MTPN,0.15992118509032952,0.10776479890415755,0.02997990319859451,0.09136623331710231
TRAPPC2L,0.1864354494042097,0.12640205837739543,0.02998914569028941,0.09136623331710231
SLTM,-0.15180608696912676,-0.1074170461379452,0.03006955980009707,0.09157130868970738
DENND4B,0.08908693253006729,0.060759229034464596,0.03011816802738285,0.09167938865129735
PELP1,-0.08047443371028011,-0.05568758097245691,0.030281685398412653,0.09205685047825404
S100PBP,-0.09566314601472313,-0.06622291904569215,0.0302615717788784,0.09205685047825404
ATP2A3,-0.11666064759446726,-0.08060433011162814,0.030273097291221622,0.09205685047825404
ALG5,-0.10172777023209835,-0.0714406424170404,0.030490293211273587,0.09265072141460483
UBE2B,-0.17465089719745105,-0.12148755924074615,0.030510053235213545,0.09267047460274118
RIPK2,0.11505757580794367,0.0786972047364781,0.03052707257279165,0.09268188975292825
ZNF681,-0.07149138752029333,-0.0489233140270781,0.03067948405502557,0.09310417458123044
HMCES,-0.09636775893530805,-0.06753000781091151,0.030695838399228043,0.09311337438029722
KIAA1551,-0.1419827496703978,-0.099252932368128,0.030789479305834283,0.09335690710129102
EIF2S3,-0.20300832107845931,-0.14254467815536734,0.030843802379635972,0.09348106454088283
TRAF7,0.08456750256274248,0.05731912296873748,0.03085844182370394,0.09348489376067048
C11orf73,-0.1554970066392935,-0.10882164999635371,0.03102542976429699,0.0937875123800483
PTCD3,-0.08548264374581485,-0.06109270463421429,0.030987074199213975,0.0937875123800483
ENOSF1,-0.07874148277560805,-0.055097469353775255,0.031018982695148935,0.0937875123800483
RHOC,0.1431821351796837,0.09655662700695855,0.03101146409848669,0.0937875123800483
EMB,-0.14939902853656659,-0.10419816890166164,0.030973710637666848,0.0937875123800483
NHP2L1,-0.257909998748092,-0.18287240172095837,0.031043606580592242,0.09380188776124478
PNRC2,-0.10854626965061501,-0.07615545006215768,0.031133849780899763,0.0940339136208766
THOC3,-0.11211091105938573,-0.07807864681595383,0.031238179971552482,0.09430826774133058
HDAC1,-0.17203415966674204,-0.12063897919371876,0.03126356478959523,0.09434415125841152
PLA2G12A,-0.10544074667723824,-0.07267807297997089,0.031315066451347746,0.0944587826622656
PSMD3,-0.10730895121789821,-0.0750753886636065,0.0313901501707152,0.09464441740428323
DNAJC5,0.11579389802978142,0.08020204128709499,0.031418975957933803,0.09469047993531667
SESTD1,0.07037805782993294,0.04873766182398316,0.03146016057382198,0.09477373372863872
PILRB,-0.09951000020464404,-0.0695553399704789,0.03151893802520547,0.09490989136499829
DCP1A,-0.09490810993068836,-0.06653795732464327,0.03161494465055585,0.09515798801151372
CDC73,-0.08766535618478234,-0.061650503279852005,0.0317287501520164,0.09545942092657883
CCDC174,-0.10712287673858033,-0.07489662856283248,0.03178502578186416,0.09550795999831449
SCAND1,0.24128817651184056,0.1669530304350557,0.03177889068800105,0.09550795999831449
SAFB2,-0.11187700390529663,-0.07884546355988105,0.03178587994792953,0.09550795999831449
IDS,-0.23725174369609042,-0.16640710097114175,0.03190564266183082,0.09580709973736622
COPB1,-0.09341914863301223,-0.06496465184506763,0.031912852795620054,0.09580709973736622
C1orf131,-0.13410318178955172,-0.09334764816151486,0.03195310901812313,0.09585711766206367
MRPS9,-0.10589238386731965,-0.07511444196190695,0.03195694436294296,0.09585711766206367
AFG3L2,-0.07888474432377678,-0.05479287923691083,0.03198526173349343,0.09590089843645884
CST7,-0.10521982421328928,-0.07368795158356643,0.03217046567663003,0.09641483045195853
AHNAK,0.2352842621702199,0.15952285477943035,0.032278693820010425,0.09669772443551344
TMEM109,-0.12604675125012454,-0.08953993402167196,0.0325086573855035,0.09734490422762808
CDC16,0.08272448810597607,0.05637538261091876,0.0326070636354108,0.09759775920680346
FRMD8,-0.09206450578565997,-0.06370901160840013,0.03262188277272794,0.09760031622371386
GPCPD1,0.09840906401406145,0.06714000925322985,0.03263699781744459,0.09760375598892608
RP11-796E2.4,-0.1639660450559719,-0.11534885371908196,0.03269720984306204,0.09774200153685227
FBXO28,-0.056986354623150534,-0.04003400437856922,0.032764474933008624,0.09790120363693769
CNOT8,-0.12137946457317829,-0.08519767684361002,0.032836932464020384,0.0980338833793415
CEACAM21,-0.06012076530741442,-0.04229928021711553,0.03283000169236114,0.0980338833793415
CBX5,-0.11659639057653864,-0.08087116711465009,0.03288826823355621,0.09814522061670553
NMD3,-0.09493885182953009,-0.06630137045731886,0.03291643600544695,0.09818735435000799
DAGLB,0.07514425065449883,0.05331171141818215,0.03296995387827447,0.09830503739558885
CAPN2,-0.19956957097012018,-0.14143220056451208,0.0329905439233038,0.09832448250745
LINC00969,-0.09583614981257543,-0.0662250358790161,0.03301746730416157,0.09836277876759814
CAMKK2,0.08297914604178333,0.05802984604028917,0.03309271248058265,0.09852684778800562
SLC16A7,-0.059704411433049075,-0.04201655497203572,0.03310073524198558,0.09852684778800562
SPSB2,-0.1235601508415403,-0.08605557963615101,0.033208430687532424,0.09880533081105326
OSTC,-0.16630436417276537,-0.11825953388577781,0.03325570038340937,0.09890386807644601
KIF3A,-0.05999778158867399,-0.04222792786904192,0.03330988963062751,0.099022891802831
MRPS26,-0.14522565453506694,-0.10150766488727828,0.033413479319055715,0.09928860840173485
SNRPD1,-0.1965746220923325,-0.13730595853941668,0.03346873001212059,0.09936828974286781
RPA3-AS1,-0.0827464051450454,-0.0573407513483805,0.03345753714930442,0.09936828974286781
CDKN1B,-0.15923037377747631,-0.1128671309416367,0.03350486764387562,0.09939113750553764
ATP6AP2,0.22142504025044046,0.14810303380139161,0.033495464992961355,0.09939113750553764
CACYBP,-0.18259447487116517,-0.12830903404892144,0.033555013032539605,0.09949766062130645
DCTN3,0.21711704682897798,0.1464171095780137,0.03357831908350088,0.099524542864541
RAB11FIP4,0.06108293837103992,0.0421470640081943,0.03363977774953903,0.09966443691883353
RFC4,-0.05806765791924556,-0.04081883842075447,0.03372474716728798,0.09987383811532868
TTC3,-0.15669919761557158,-0.11000042841207146,0.033757266711561075,0.09992780052820854
COL4A3BP,0.09254119869818896,0.06372192371885915,0.03386386416921544,0.1001585047307011
NCSTN,0.09897239318696258,0.06847892341074305,0.03385258183500275,0.1001585047307011
BMI1,-0.05865885365604431,-0.04102327875842806,0.03389058891910605,0.10019514634333002
VRK2,0.08210911268335759,0.05635887447453295,0.033969764066397054,0.10038675731925963
NACA2,-0.058265454091111314,-0.04067506378080915,0.03413695596213195,0.10079560000817075
ARHGAP5,-0.05838418661370073,-0.040876668678322015,0.03413594550303146,0.10079560000817075
BLOC1S4,-0.17498273772229084,-0.12314789050235381,0.03416498227020403,0.10083575214799662
PRRC2A,0.07979881598973908,0.05381052506734415,0.03426036334825846,0.10098932072584495
SULF2,0.07476399701344116,0.0518253702133804,0.03423411811043105,0.10098932072584495
MATN1-AS1,-0.05832934027144901,-0.04080601931909151,0.0342461736483077,0.10098932072584495
TRIM52,-0.07059392292905496,-0.049429820308954445,0.03435919460282233,0.101237947335213
TIMM22,-0.09841664199961508,-0.06802109901123507,0.034384958171392845,0.1012711642055898
FAM46C,-0.09137467262413355,-0.06403454336828494,0.034472485151656025,0.10148618311917605
SH2D3A,-0.09328887177498366,-0.06421558931951557,0.034605739583752,0.10183558482140748
ZNF567,-0.058908287618831615,-0.04106843303042464,0.03468093516652162,0.10197099532133766
RPL29,-0.14776611776011828,-0.10585126925684925,0.034678465578871887,0.10197099532133766
RB1,0.09442922423936087,0.06524964030217197,0.0347588560133331,0.10215712560016192
CHUK,-0.059770571009052864,-0.04164039319088031,0.03484275107521577,0.10236065038448215
ISYNA1,-0.059571506465137,-0.04163164621051311,0.03491003172481025,0.10251521501037765
NOL7,-0.2066462270964976,-0.1461511284521349,0.034927996142706155,0.10252489081956041
SCAF4,-0.10806209549277349,-0.07609841871208967,0.03494476712710048,0.10253105686452782
ASUN,-0.08116360043903442,-0.05584906407809734,0.03501284392212457,0.1026876903784006
XXcos-LUCA11.4,-0.060367463671161435,-0.04200454927486825,0.035028803581118644,0.10269140445823749
SECISBP2L,-0.0586539360271212,-0.040792042175421164,0.03511933637974632,0.10289709105811268
CCDC47,-0.10052859970112606,-0.07013379281058692,0.035128410253921424,0.10289709105811268
IL2RA,-0.06523884538456129,-0.04580963189130951,0.03534920170911151,0.10350044857351502
